nome,idade,salario
Cliente5172,37,4440
,33,3695
Cliente5174,39,4480
Cliente5175,,3250
Cliente5176,41,4520
Cliente5177,42,4540
Cliente5178,43,4560
Cliente5179,44,4580
Cliente5180,,3300
Cliente5181,46,
Cliente5182,47,4640
Cliente5183,48,4660
Cliente5184,49,4680
Cliente5185,,3350
Cliente5186,51,4720
,47,3905
Cliente5188,53,4760
Cliente5189,54,4780
Cliente5190,,3400
Cliente5191,56,4820
Cliente5192,27,
Cliente5193,58,4860
,54,4010
Cliente5195,,3450
Cliente5196,61,4920
Cliente5197,62,4940
Cliente5198,63,4960
Cliente5199,64,4980
Cliente5200,,3000
,21,4115
Cliente5202,27,3040
Cliente5203,38,
Cliente5204,29,3080
Cliente5205,,3050
Cliente5206,31,3120
Cliente5207,32,3140
,28,4220
Cliente5209,34,3180
Cliente5210,,3100
Cliente5211,36,3220
Cliente5212,37,3240
Cliente5213,38,3260
Cliente5214,49,
Cliente5215,,3150
Cliente5216,41,3320
Cliente5217,42,3340
Cliente5218,43,3360
Cliente5219,44,3380
Cliente5220,,3200
Cliente5221,46,3420
,42,3530
Cliente5223,48,3460
Cliente5224,49,3480
Cliente5225,,3250
Cliente5226,51,3520
Cliente5227,52,3540
Cliente5228,53,3560
,49,3635
Cliente5230,,3300
Cliente5231,56,3620
Cliente5232,57,3640
Cliente5233,58,3660
Cliente5234,59,3680
Cliente5235,,3350
,56,3740
Cliente5237,62,3740
Cliente5238,63,3760
Cliente5239,64,3780
Cliente5240,,3400
Cliente5241,26,3820
Cliente5242,27,3840
,23,3845
Cliente5244,29,3880
Cliente5245,,3450
Cliente5246,31,3920
Cliente5247,52,
Cliente5248,33,3960
Cliente5249,34,3980
Cliente5250,,3000
Cliente5251,36,4020
Cliente5252,37,4040
Cliente5253,38,4060
Cliente5254,39,4080
Cliente5255,,3050
Cliente5256,41,4120
,37,4055
Cliente5258,33,
Cliente5259,44,4180
Cliente5260,,3100
Cliente5261,46,4220
Cliente5262,47,4240
Cliente5263,48,4260
,44,4160
Cliente5265,,3150
Cliente5266,51,4320
Cliente5267,52,4340
Cliente5268,53,4360
Cliente5269,44,
Cliente5270,,3200
,51,4265
Cliente5272,57,4440
Cliente5273,58,4460
Cliente5274,59,4480
Cliente5275,,3250
Cliente5276,61,4520
Cliente5277,62,4540
,58,4370
Cliente5279,64,4580
Cliente5280,,3300
Cliente5281,26,4620
Cliente5282,27,4640
Cliente5283,28,4660
Cliente5284,29,4680
Cliente5285,,3350
Cliente5286,31,4720
Cliente5287,32,4740
Cliente5288,33,4760
Cliente5289,34,4780
Cliente5290,,3400
Cliente5291,36,
,32,3680
Cliente5293,38,4860
Cliente5294,39,4880
Cliente5295,,3450
Cliente5296,41,4920
Cliente5297,42,4940
Cliente5298,43,4960
,39,3785
Cliente5300,,3000
Cliente5301,46,3020
Cliente5302,47,
Cliente5303,48,3060
Cliente5304,49,3080
Cliente5305,,3050
,46,3890
Cliente5307,52,3140
Cliente5308,53,3160
Cliente5309,54,3180
Cliente5310,,3100
Cliente5311,56,3220
Cliente5312,57,3240
,53,3995
Cliente5314,59,3280
Cliente5315,,3150
Cliente5316,61,3320
Cliente5317,62,3340
Cliente5318,63,3360
Cliente5319,64,3380
Cliente5320,,3200
Cliente5321,26,3420
Cliente5322,27,3440
Cliente5323,28,3460
Cliente5324,39,
Cliente5325,,3250
Cliente5326,31,3520
,27,4205
Cliente5328,33,3560
Cliente5329,34,3580
Cliente5330,,3300
Cliente5331,36,3620
Cliente5332,37,3640
Cliente5333,38,3660
,34,4310
Cliente5335,,3350
Cliente5336,41,3720
Cliente5337,42,3740
Cliente5338,43,3760
Cliente5339,44,3780
Cliente5340,,3400
,41,3515
Cliente5342,47,3840
Cliente5343,48,3860
Cliente5344,49,3880
Cliente5345,,3450
Cliente5346,31,
Cliente5347,52,3940
,48,3620
Cliente5349,54,3980
Cliente5350,,3000
Cliente5351,56,4020
Cliente5352,57,4040
Cliente5353,58,4060
Cliente5354,59,4080
Cliente5355,,3050
Cliente5356,61,4120
Cliente5357,42,
Cliente5358,63,4160
Cliente5359,64,4180
Cliente5360,,3100
Cliente5361,26,4220
,22,3830
Cliente5363,28,4260
Cliente5364,29,4280
Cliente5365,,3150
Cliente5366,31,4320
Cliente5367,32,4340
Cliente5368,53,
,29,3935
Cliente5370,,3200
Cliente5371,36,4420
Cliente5372,37,4440
Cliente5373,38,4460
Cliente5374,39,4480
Cliente5375,,3250
,36,4040
Cliente5377,42,4540
Cliente5378,43,4560
Cliente5379,34,
Cliente5380,,3300
Cliente5381,46,4620
Cliente5382,47,4640
,43,4145
Cliente5384,49,4680
Cliente5385,,3350
Cliente5386,51,4720
Cliente5387,52,4740
Cliente5388,53,4760
Cliente5389,54,4780
Cliente5390,,3400
Cliente5391,56,4820
Cliente5392,57,4840
Cliente5393,58,4860
Cliente5394,59,4880
Cliente5395,,3450
Cliente5396,61,4920
,57,4355
Cliente5398,63,4960
Cliente5399,64,4980
Cliente5400,,3000
Cliente5401,26,
Cliente5402,27,3040
Cliente5403,28,3060
,24,3560
Cliente5405,,3050
Cliente5406,31,3120
Cliente5407,32,3140
Cliente5408,33,3160
Cliente5409,34,3180
Cliente5410,,3100
,31,3665
Cliente5412,37,
Cliente5413,38,3260
Cliente5414,39,3280
Cliente5415,,3150
Cliente5416,41,3320
Cliente5417,42,3340
,38,3770
Cliente5419,44,3380
Cliente5420,,3200
Cliente5421,46,3420
Cliente5422,47,3440
Cliente5423,48,
Cliente5424,49,3480
Cliente5425,,3250
Cliente5426,51,3520
Cliente5427,52,3540
Cliente5428,53,3560
Cliente5429,54,3580
Cliente5430,,3300
Cliente5431,56,3620
,52,3980
Cliente5433,58,3660
Cliente5434,29,
Cliente5435,,3350
Cliente5436,61,3720
Cliente5437,62,3740
Cliente5438,63,3760
,59,4085
Cliente5440,,3400
Cliente5441,26,3820
Cliente5442,27,3840
Cliente5443,28,3860
Cliente5444,29,3880
Cliente5445,,3450
,26,4190
Cliente5447,32,3940
Cliente5448,33,3960
Cliente5449,34,3980
Cliente5450,,3000
Cliente5451,36,4020
Cliente5452,37,4040
,33,4295
Cliente5454,39,4080
Cliente5455,,3050
Cliente5456,51,
Cliente5457,42,4140
Cliente5458,43,4160
Cliente5459,44,4180
Cliente5460,,3100
Cliente5461,46,4220
Cliente5462,47,4240
Cliente5463,48,4260
Cliente5464,49,4280
Cliente5465,,3150
Cliente5466,51,4320
,47,3605
Cliente5468,53,4360
Cliente5469,54,4380
Cliente5470,,3200
Cliente5471,56,4420
Cliente5472,57,4440
Cliente5473,58,4460
,54,3710
Cliente5475,,3250
Cliente5476,61,4520
Cliente5477,62,4540
Cliente5478,43,
Cliente5479,64,4580
Cliente5480,,3300
,21,3815
Cliente5482,27,4640
Cliente5483,28,4660
Cliente5484,29,4680
Cliente5485,,3350
Cliente5486,31,4720
Cliente5487,32,4740
,28,3920
Cliente5489,54,
Cliente5490,,3400
Cliente5491,36,4820
Cliente5492,37,4840
Cliente5493,38,4860
Cliente5494,39,4880
Cliente5495,,3450
Cliente5496,41,4920
Cliente5497,42,4940
Cliente5498,43,4960
Cliente5499,44,4980
Cliente5500,,3000
Cliente5501,46,3020
,42,4130
Cliente5503,48,3060
Cliente5504,49,3080
Cliente5505,,3050
Cliente5506,51,3120
Cliente5507,52,3140
Cliente5508,53,3160
,49,4235
Cliente5510,,3100
Cliente5511,46,
Cliente5512,57,3240
Cliente5513,58,3260
Cliente5514,59,3280
Cliente5515,,3150
,56,4340
Cliente5517,62,3340
Cliente5518,63,3360
Cliente5519,64,3380
Cliente5520,,3200
Cliente5521,26,3420
Cliente5522,27,
,23,3545
Cliente5524,29,3480
Cliente5525,,3250
Cliente5526,31,3520
Cliente5527,32,3540
Cliente5528,33,3560
Cliente5529,34,3580
Cliente5530,,3300
Cliente5531,36,3620
Cliente5532,37,3640
Cliente5533,38,
Cliente5534,39,3680
Cliente5535,,3350
Cliente5536,41,3720
,37,3755
Cliente5538,43,3760
Cliente5539,44,3780
Cliente5540,,3400
Cliente5541,46,3820
Cliente5542,47,3840
Cliente5543,48,3860
,44,3860
Cliente5545,,3450
Cliente5546,51,3920
Cliente5547,52,3940
Cliente5548,53,3960
Cliente5549,54,3980
Cliente5550,,3000
,51,3965
Cliente5552,57,4040
Cliente5553,58,4060
Cliente5554,59,4080
Cliente5555,,3050
Cliente5556,61,4120
Cliente5557,62,4140
,58,4070
Cliente5559,64,4180
Cliente5560,,3100
Cliente5561,26,4220
Cliente5562,27,4240
Cliente5563,28,4260
Cliente5564,29,4280
Cliente5565,,3150
Cliente5566,41,
Cliente5567,32,4340
Cliente5568,33,4360
Cliente5569,34,4380
Cliente5570,,3200
Cliente5571,36,4420
,32,4280
Cliente5573,38,4460
Cliente5574,39,4480
Cliente5575,,3250
Cliente5576,41,4520
Cliente5577,52,
Cliente5578,43,4560
,39,4385
Cliente5580,,3300
Cliente5581,46,4620
Cliente5582,47,4640
Cliente5583,48,4660
Cliente5584,49,4680
Cliente5585,,3350
,46,3590
Cliente5587,52,4740
Cliente5588,33,
Cliente5589,54,4780
Cliente5590,,3400
Cliente5591,56,4820
Cliente5592,57,4840
,53,3695
Cliente5594,59,4880
Cliente5595,,3450
Cliente5596,61,4920
Cliente5597,62,4940
Cliente5598,63,4960
Cliente5599,44,
Cliente5600,,3000
Cliente5601,26,3020
Cliente5602,27,3040
Cliente5603,28,3060
Cliente5604,29,3080
Cliente5605,,3050
Cliente5606,31,3120
,27,3905
Cliente5608,33,3160
Cliente5609,34,3180
Cliente5610,,3100
Cliente5611,36,3220
Cliente5612,37,3240
Cliente5613,38,3260
,34,4010
Cliente5615,,3150
Cliente5616,41,3320
Cliente5617,42,3340
Cliente5618,43,3360
Cliente5619,44,3380
Cliente5620,,3200
,41,4115
Cliente5622,47,3440
Cliente5623,48,3460
Cliente5624,49,3480
Cliente5625,,3250
Cliente5626,51,3520
Cliente5627,52,3540
,48,4220
Cliente5629,54,3580
Cliente5630,,3300
Cliente5631,56,3620
Cliente5632,47,
Cliente5633,58,3660
Cliente5634,59,3680
Cliente5635,,3350
Cliente5636,61,3720
Cliente5637,62,3740
Cliente5638,63,3760
Cliente5639,64,3780
Cliente5640,,3400
Cliente5641,26,3820
,22,3530
Cliente5643,28,
Cliente5644,29,3880
Cliente5645,,3450
Cliente5646,31,3920
Cliente5647,32,3940
Cliente5648,33,3960
,29,3635
Cliente5650,,3000
Cliente5651,36,4020
Cliente5652,37,4040
Cliente5653,38,4060
Cliente5654,39,
Cliente5655,,3050
,36,3740
Cliente5657,42,4140
Cliente5658,43,4160
Cliente5659,44,4180
Cliente5660,,3100
Cliente5661,46,4220
Cliente5662,47,4240
,43,3845
Cliente5664,49,4280
Cliente5665,,3150
Cliente5666,51,4320
Cliente5667,52,4340
Cliente5668,53,4360
Cliente5669,54,4380
Cliente5670,,3200
Cliente5671,56,4420
Cliente5672,57,4440
Cliente5673,58,4460
Cliente5674,59,4480
Cliente5675,,3250
Cliente5676,31,
,57,4055
Cliente5678,63,4560
Cliente5679,64,4580
Cliente5680,,3300
Cliente5681,26,4620
Cliente5682,27,4640
Cliente5683,28,4660
,24,4160
Cliente5685,,3350
Cliente5686,31,4720
Cliente5687,42,
Cliente5688,33,4760
Cliente5689,34,4780
Cliente5690,,3400
,31,4265
Cliente5692,37,4840
Cliente5693,38,4860
Cliente5694,39,4880
Cliente5695,,3450
Cliente5696,41,4920
Cliente5697,42,4940
,38,4370
Cliente5699,44,4980
Cliente5700,,3000
Cliente5701,46,3020
Cliente5702,47,3040
Cliente5703,48,3060
Cliente5704,49,3080
Cliente5705,,3050
Cliente5706,51,3120
Cliente5707,52,3140
Cliente5708,53,3160
Cliente5709,34,
Cliente5710,,3100
Cliente5711,56,3220
,52,3680
Cliente5713,58,3260
Cliente5714,59,3280
Cliente5715,,3150
Cliente5716,61,3320
Cliente5717,62,3340
Cliente5718,63,3360
,59,3785
Cliente5720,,3200
Cliente5721,26,3420
Cliente5722,27,3440
Cliente5723,28,3460
Cliente5724,29,3480
Cliente5725,,3250
,26,3890
Cliente5727,32,3540
Cliente5728,33,3560
Cliente5729,34,3580
Cliente5730,,3300
Cliente5731,26,
Cliente5732,37,3640
,33,3995
Cliente5734,39,3680
Cliente5735,,3350
Cliente5736,41,3720
Cliente5737,42,3740
Cliente5738,43,3760
Cliente5739,44,3780
Cliente5740,,3400
Cliente5741,46,3820
Cliente5742,37,
Cliente5743,48,3860
Cliente5744,49,3880
Cliente5745,,3450
Cliente5746,51,3920
,47,4205
Cliente5748,53,3960
Cliente5749,54,3980
Cliente5750,,3000
Cliente5751,56,4020
Cliente5752,57,4040
Cliente5753,48,
,54,4310
Cliente5755,,3050
Cliente5756,61,4120
Cliente5757,62,4140
Cliente5758,63,4160
Cliente5759,64,4180
Cliente5760,,3100
,21,3515
Cliente5762,27,4240
Cliente5763,28,4260
Cliente5764,29,
Cliente5765,,3150
Cliente5766,31,4320
Cliente5767,32,4340
,28,3620
Cliente5769,34,4380
Cliente5770,,3200
Cliente5771,36,4420
Cliente5772,37,4440
Cliente5773,38,4460
Cliente5774,39,4480
Cliente5775,,3250
Cliente5776,41,4520
Cliente5777,42,4540
Cliente5778,43,4560
Cliente5779,44,4580
Cliente5780,,3300
Cliente5781,46,4620
,42,3830
Cliente5783,48,4660
Cliente5784,49,4680
Cliente5785,,3350
Cliente5786,51,
Cliente5787,52,4740
Cliente5788,53,4760
,49,3935
Cliente5790,,3400
Cliente5791,56,4820
Cliente5792,57,4840
Cliente5793,58,4860
Cliente5794,59,4880
Cliente5795,,3450
,56,4040
Cliente5797,32,
Cliente5798,63,4960
Cliente5799,64,4980
Cliente5800,,3000
Cliente5801,26,3020
Cliente5802,27,3040
,23,4145
Cliente5804,29,3080
Cliente5805,,3050
Cliente5806,31,3120
Cliente5807,32,3140
Cliente5808,43,
Cliente5809,34,3180
Cliente5810,,3100
Cliente5811,36,3220
Cliente5812,37,3240
Cliente5813,38,3260
Cliente5814,39,3280
Cliente5815,,3150
Cliente5816,41,3320
,37,4355
Cliente5818,43,3360
Cliente5819,54,
Cliente5820,,3200
Cliente5821,46,3420
Cliente5822,47,3440
Cliente5823,48,3460
,44,3560
Cliente5825,,3250
Cliente5826,51,3520
Cliente5827,52,3540
Cliente5828,53,3560
Cliente5829,54,3580
Cliente5830,,3300
,51,3665
Cliente5832,57,3640
Cliente5833,58,3660
Cliente5834,59,3680
Cliente5835,,3350
Cliente5836,61,3720
Cliente5837,62,3740
,58,3770
Cliente5839,64,3780
Cliente5840,,3400
Cliente5841,46,
Cliente5842,27,3840
Cliente5843,28,3860
Cliente5844,29,3880
Cliente5845,,3450
Cliente5846,31,3920
Cliente5847,32,3940
Cliente5848,33,3960
Cliente5849,34,3980
Cliente5850,,3000
Cliente5851,36,4020
,32,3980
Cliente5853,38,4060
Cliente5854,39,4080
Cliente5855,,3050
Cliente5856,41,4120
Cliente5857,42,4140
Cliente5858,43,4160
,39,4085
Cliente5860,,3100
Cliente5861,46,4220
Cliente5862,47,4240
Cliente5863,38,
Cliente5864,49,4280
Cliente5865,,3150
,46,4190
Cliente5867,52,4340
Cliente5868,53,4360
Cliente5869,54,4380
Cliente5870,,3200
Cliente5871,56,4420
Cliente5872,57,4440
,53,4295
Cliente5874,49,
Cliente5875,,3250
Cliente5876,61,4520
Cliente5877,62,4540
Cliente5878,63,4560
Cliente5879,64,4580
Cliente5880,,3300
Cliente5881,26,4620
Cliente5882,27,4640
Cliente5883,28,4660
Cliente5884,29,4680
Cliente5885,,3350
Cliente5886,31,4720
,27,3605
Cliente5888,33,4760
Cliente5889,34,4780
Cliente5890,,3400
Cliente5891,36,4820
Cliente5892,37,4840
Cliente5893,38,4860
,34,3710
Cliente5895,,3450
Cliente5896,41,
Cliente5897,42,4940
Cliente5898,43,4960
Cliente5899,44,4980
Cliente5900,,3000
,41,3815
Cliente5902,47,3040
Cliente5903,48,3060
Cliente5904,49,3080
Cliente5905,,3050
Cliente5906,51,3120
Cliente5907,52,
,48,3920
Cliente5909,54,3180
Cliente5910,,3100
Cliente5911,56,3220
Cliente5912,57,3240
Cliente5913,58,3260
Cliente5914,59,3280
Cliente5915,,3150
Cliente5916,61,3320
Cliente5917,62,3340
Cliente5918,33,
Cliente5919,64,3380
Cliente5920,,3200
Cliente5921,26,3420
,22,4130
Cliente5923,28,3460
Cliente5924,29,3480
Cliente5925,,3250
Cliente5926,31,3520
Cliente5927,32,3540
Cliente5928,33,3560
,29,4235
Cliente5930,,3300
Cliente5931,36,3620
Cliente5932,37,3640
Cliente5933,38,3660
Cliente5934,39,3680
Cliente5935,,3350
,36,4340
Cliente5937,42,3740
Cliente5938,43,3760
Cliente5939,44,3780
Cliente5940,,3400
Cliente5941,46,3820
Cliente5942,47,3840
,43,3545
Cliente5944,49,3880
Cliente5945,,3450
Cliente5946,51,3920
Cliente5947,52,3940
Cliente5948,53,3960
Cliente5949,54,3980
Cliente5950,,3000
Cliente5951,36,
Cliente5952,57,4040
Cliente5953,58,4060
Cliente5954,59,4080
Cliente5955,,3050
Cliente5956,61,4120
,57,3755
Cliente5958,63,4160
Cliente5959,64,4180
Cliente5960,,3100
Cliente5961,26,4220
Cliente5962,47,
Cliente5963,28,4260
,24,3860
Cliente5965,,3150
Cliente5966,31,4320
Cliente5967,32,4340
Cliente5968,33,4360
Cliente5969,34,4380
Cliente5970,,3200
,31,3965
Cliente5972,37,4440
Cliente5973,28,
Cliente5974,39,4480
Cliente5975,,3250
Cliente5976,41,4520
Cliente5977,42,4540
,38,4070
Cliente5979,44,4580
Cliente5980,,3300
Cliente5981,46,4620
Cliente5982,47,4640
Cliente5983,48,4660
Cliente5984,39,
Cliente5985,,3350
Cliente5986,51,4720
Cliente5987,52,4740
Cliente5988,53,4760
Cliente5989,54,4780
Cliente5990,,3400
Cliente5991,56,4820
,52,4280
Cliente5993,58,4860
Cliente5994,59,4880
Cliente5995,,3450
Cliente5996,61,4920
Cliente5997,62,4940
Cliente5998,63,4960
,59,4385
Cliente6000,,3000
Cliente6001,26,3020
Cliente6002,27,3040
Cliente6003,28,3060
Cliente6004,29,3080
Cliente6005,,3050
,26,3590
Cliente6007,32,3140
Cliente6008,33,3160
Cliente6009,34,3180
Cliente6010,,3100
Cliente6011,36,3220
Cliente6012,37,3240
,33,3695
Cliente6014,39,3280
Cliente6015,,3150
Cliente6016,41,3320
Cliente6017,42,
Cliente6018,43,3360
Cliente6019,44,3380
Cliente6020,,3200
Cliente6021,46,3420
Cliente6022,47,3440
Cliente6023,48,3460
Cliente6024,49,3480
Cliente6025,,3250
Cliente6026,51,3520
,47,3905
Cliente6028,53,
Cliente6029,54,3580
Cliente6030,,3300
Cliente6031,56,3620
Cliente6032,57,3640
Cliente6033,58,3660
,54,4010
Cliente6035,,3350
Cliente6036,61,3720
Cliente6037,62,3740
Cliente6038,63,3760
Cliente6039,34,
Cliente6040,,3400
,21,4115
Cliente6042,27,3840
Cliente6043,28,3860
Cliente6044,29,3880
Cliente6045,,3450
Cliente6046,31,3920
Cliente6047,32,3940
,28,4220
Cliente6049,34,3980
Cliente6050,,3000
Cliente6051,36,4020
Cliente6052,37,4040
Cliente6053,38,4060
Cliente6054,39,4080
Cliente6055,,3050
Cliente6056,41,4120
Cliente6057,42,4140
Cliente6058,43,4160
Cliente6059,44,4180
Cliente6060,,3100
Cliente6061,26,
,42,3530
Cliente6063,48,4260
Cliente6064,49,4280
Cliente6065,,3150
Cliente6066,51,4320
Cliente6067,52,4340
Cliente6068,53,4360
,49,3635
Cliente6070,,3200
Cliente6071,56,4420
Cliente6072,37,
Cliente6073,58,4460
Cliente6074,59,4480
Cliente6075,,3250
,56,3740
Cliente6077,62,4540
Cliente6078,63,4560
Cliente6079,64,4580
Cliente6080,,3300
Cliente6081,26,4620
Cliente6082,27,4640
,23,3845
Cliente6084,29,4680
Cliente6085,,3350
Cliente6086,31,4720
Cliente6087,32,4740
Cliente6088,33,4760
Cliente6089,34,4780
Cliente6090,,3400
Cliente6091,36,4820
Cliente6092,37,4840
Cliente6093,38,4860
Cliente6094,29,
Cliente6095,,3450
Cliente6096,41,4920
,37,4055
Cliente6098,43,4960
Cliente6099,44,4980
Cliente6100,,3000
Cliente6101,46,3020
Cliente6102,47,3040
Cliente6103,48,3060
,44,4160
Cliente6105,,3050
Cliente6106,51,3120
Cliente6107,52,3140
Cliente6108,53,3160
Cliente6109,54,3180
Cliente6110,,3100
,51,4265
Cliente6112,57,3240
Cliente6113,58,3260
Cliente6114,59,3280
Cliente6115,,3150
Cliente6116,51,
Cliente6117,62,3340
,58,4370
Cliente6119,64,3380
Cliente6120,,3200
Cliente6121,26,3420
Cliente6122,27,3440
Cliente6123,28,3460
Cliente6124,29,3480
Cliente6125,,3250
Cliente6126,31,3520
Cliente6127,32,
Cliente6128,33,3560
Cliente6129,34,3580
Cliente6130,,3300
Cliente6131,36,3620
,32,3680
Cliente6133,38,3660
Cliente6134,39,3680
Cliente6135,,3350
Cliente6136,41,3720
Cliente6137,42,3740
Cliente6138,43,
,39,3785
Cliente6140,,3400
Cliente6141,46,3820
Cliente6142,47,3840
Cliente6143,48,3860
Cliente6144,49,3880
Cliente6145,,3450
,46,3890
Cliente6147,52,3940
Cliente6148,53,3960
Cliente6149,54,
Cliente6150,,3000
Cliente6151,56,4020
Cliente6152,57,4040
,53,3995
Cliente6154,59,4080
Cliente6155,,3050
Cliente6156,61,4120
Cliente6157,62,4140
Cliente6158,63,4160
Cliente6159,64,4180
Cliente6160,,3100
Cliente6161,26,4220
Cliente6162,27,4240
Cliente6163,28,4260
Cliente6164,29,4280
Cliente6165,,3150
Cliente6166,31,4320
,27,4205
Cliente6168,33,4360
Cliente6169,34,4380
Cliente6170,,3200
Cliente6171,46,
Cliente6172,37,4440
Cliente6173,38,4460
,34,4310
Cliente6175,,3250
Cliente6176,41,4520
Cliente6177,42,4540
Cliente6178,43,4560
Cliente6179,44,4580
Cliente6180,,3300
,41,3515
Cliente6182,27,
Cliente6183,48,4660
Cliente6184,49,4680
Cliente6185,,3350
Cliente6186,51,4720
Cliente6187,52,4740
,48,3620
Cliente6189,54,4780
Cliente6190,,3400
Cliente6191,56,4820
Cliente6192,57,4840
Cliente6193,38,
Cliente6194,59,4880
Cliente6195,,3450
Cliente6196,61,4920
Cliente6197,62,4940
Cliente6198,63,4960
Cliente6199,64,4980
Cliente6200,,3000
Cliente6201,26,3020
,22,3830
Cliente6203,28,3060
Cliente6204,49,
Cliente6205,,3050
Cliente6206,31,3120
Cliente6207,32,3140
Cliente6208,33,3160
,29,3935
Cliente6210,,3100
Cliente6211,36,3220
Cliente6212,37,3240
Cliente6213,38,3260
Cliente6214,39,3280
Cliente6215,,3150
,36,4040
Cliente6217,42,3340
Cliente6218,43,3360
Cliente6219,44,3380
Cliente6220,,3200
Cliente6221,46,3420
Cliente6222,47,3440
,43,4145
Cliente6224,49,3480
Cliente6225,,3250
Cliente6226,41,
Cliente6227,52,3540
Cliente6228,53,3560
Cliente6229,54,3580
Cliente6230,,3300
Cliente6231,56,3620
Cliente6232,57,3640
Cliente6233,58,3660
Cliente6234,59,3680
Cliente6235,,3350
Cliente6236,61,3720
,57,4355
Cliente6238,63,3760
Cliente6239,64,3780
Cliente6240,,3400
Cliente6241,26,3820
Cliente6242,27,3840
Cliente6243,28,3860
,24,3560
Cliente6245,,3450
Cliente6246,31,3920
Cliente6247,32,3940
Cliente6248,33,
Cliente6249,34,3980
Cliente6250,,3000
,31,3665
Cliente6252,37,4040
Cliente6253,38,4060
Cliente6254,39,4080
Cliente6255,,3050
Cliente6256,41,4120
Cliente6257,42,4140
,38,3770
Cliente6259,44,
Cliente6260,,3100
Cliente6261,46,4220
Cliente6262,47,4240
Cliente6263,48,4260
Cliente6264,49,4280
Cliente6265,,3150
Cliente6266,51,4320
Cliente6267,52,4340
Cliente6268,53,4360
Cliente6269,54,4380
Cliente6270,,3200
Cliente6271,56,4420
,52,3980
Cliente6273,58,4460
Cliente6274,59,4480
Cliente6275,,3250
Cliente6276,61,4520
Cliente6277,62,4540
Cliente6278,63,4560
,59,4085
Cliente6280,,3300
Cliente6281,36,
Cliente6282,27,4640
Cliente6283,28,4660
Cliente6284,29,4680
Cliente6285,,3350
,26,4190
Cliente6287,32,4740
Cliente6288,33,4760
Cliente6289,34,4780
Cliente6290,,3400
Cliente6291,36,4820
Cliente6292,47,
,33,4295
Cliente6294,39,4880
Cliente6295,,3450
Cliente6296,41,4920
Cliente6297,42,4940
Cliente6298,43,4960
Cliente6299,44,4980
Cliente6300,,3000
Cliente6301,46,3020
Cliente6302,47,3040
Cliente6303,28,
Cliente6304,49,3080
Cliente6305,,3050
Cliente6306,51,3120
,47,3605
Cliente6308,53,3160
Cliente6309,54,3180
Cliente6310,,3100
Cliente6311,56,3220
Cliente6312,57,3240
Cliente6313,58,3260
,54,3710
Cliente6315,,3150
Cliente6316,61,3320
Cliente6317,62,3340
Cliente6318,63,3360
Cliente6319,64,3380
Cliente6320,,3200
,21,3815
Cliente6322,27,3440
Cliente6323,28,3460
Cliente6324,29,3480
Cliente6325,,3250
Cliente6326,31,3520
Cliente6327,32,3540
,28,3920
Cliente6329,34,3580
Cliente6330,,3300
Cliente6331,36,3620
Cliente6332,37,3640
Cliente6333,38,3660
Cliente6334,39,3680
Cliente6335,,3350
Cliente6336,31,
Cliente6337,42,3740
Cliente6338,43,3760
Cliente6339,44,3780
Cliente6340,,3400
Cliente6341,46,3820
,42,4130
Cliente6343,48,3860
Cliente6344,49,3880
Cliente6345,,3450
Cliente6346,51,3920
Cliente6347,42,
Cliente6348,53,3960
,49,4235
Cliente6350,,3000
Cliente6351,56,4020
Cliente6352,57,4040
Cliente6353,58,4060
Cliente6354,59,4080
Cliente6355,,3050
,56,4340
Cliente6357,62,4140
Cliente6358,53,
Cliente6359,64,4180
Cliente6360,,3100
Cliente6361,26,4220
Cliente6362,27,4240
,23,3545
Cliente6364,29,4280
Cliente6365,,3150
Cliente6366,31,4320
Cliente6367,32,4340
Cliente6368,33,4360
Cliente6369,34,
Cliente6370,,3200
Cliente6371,36,4420
Cliente6372,37,4440
Cliente6373,38,4460
Cliente6374,39,4480
Cliente6375,,3250
Cliente6376,41,4520
,37,3755
Cliente6378,43,4560
Cliente6379,44,4580
Cliente6380,,3300
Cliente6381,46,4620
Cliente6382,47,4640
Cliente6383,48,4660
,44,3860
Cliente6385,,3350
Cliente6386,51,4720
Cliente6387,52,4740
Cliente6388,53,4760
Cliente6389,54,4780
Cliente6390,,3400
,51,3965
Cliente6392,57,4840
Cliente6393,58,4860
Cliente6394,59,4880
Cliente6395,,3450
Cliente6396,61,4920
Cliente6397,62,4940
,58,4070
Cliente6399,64,4980
Cliente6400,,3000
Cliente6401,26,3020
Cliente6402,37,
Cliente6403,28,3060
Cliente6404,29,3080
Cliente6405,,3050
Cliente6406,31,3120
Cliente6407,32,3140
Cliente6408,33,3160
Cliente6409,34,3180
Cliente6410,,3100
Cliente6411,36,3220
,32,4280
Cliente6413,48,
Cliente6414,39,3280
Cliente6415,,3150
Cliente6416,41,3320
Cliente6417,42,3340
Cliente6418,43,3360
,39,4385
Cliente6420,,3200
Cliente6421,46,3420
Cliente6422,47,3440
Cliente6423,48,3460
Cliente6424,29,
Cliente6425,,3250
,46,3590
Cliente6427,52,3540
Cliente6428,53,3560
Cliente6429,54,3580
Cliente6430,,3300
Cliente6431,56,3620
Cliente6432,57,3640
,53,3695
Cliente6434,59,3680
Cliente6435,,3350
Cliente6436,61,3720
Cliente6437,62,3740
Cliente6438,63,3760
Cliente6439,64,3780
Cliente6440,,3400
Cliente6441,26,3820
Cliente6442,27,3840
Cliente6443,28,3860
